Input Data,

,
Material Data,

,
matID,Soft PE80
density,938
eDyn0degC,2.62
dEdyndT,-0.037
creepModulus,0.3
poisson,0.38

,
Pipe Data,

,
pipeID,250mm_SDR11
diameter,250
sdr,11
notchDepth,0
diameterCreepRatio,1

,
Test Setup Data,

,
fullScale,2
tempDegC,0
p0bar,5
isBackfilled,2
backfillDepth,100
backfillDensity,2200
solidInsidePipe,0.25
waterInsidePipe,0.25

,
Program Control Data,

,
outflowModelOn,2
lambda,3
solutionmethod,2
numberOfSpeedValues,50
elementsInL,10
aDotc0,0.5

,
Log number,aDotc0,Irwin Corten Force,diameterRes0,residualCrackClosure,densityratio,zetaclosure,nodeAtClosure,outflowLength,p1bar,v0,vStarRes,factor,aDotCLfactor,aDotcClfactor_backfilled,maxIterations,iterations,m[0],m[1],alpha[0],alpha[1],error,notConverged,pStarUnchoke,xUnch,pHalfStar,pStar,tStar,tStarUnchoke,simpsonIntegral,unchoked,tStarOutflow2
20,0.76,0.689812,250,0,12.589,2,11,3.91886,3.50868,2.48447,0,10.4313,1.02252,1.2835,50,9,14.9956,18.823,10.7324,3.19,0.641825,1,1.89293,1.09545,2.75434,0.983142,1.8065,1.14061,1.44114,1,2.12196e-314
21,0.76,0.689812,250,0,12.589,2,11,3.91886,3.50868,2.48447,0,10.4313,1.02252,1.2835,50,9,14.9956,18.823,10.7324,3.19,0.641825,1,1.89293,1.09545,2.75434,0.983142,1.8065,1.14061,1.44114,0,2.12196e-314
22,0.76,0.689812,250,0,12.589,2,11,3.91886,3.50868,2.48447,0,10.4313,1.02252,1.2835,50,9,14.9956,18.823,10.7324,3.19,0.641825,1,1.89293,1.09545,2.75434,4.50868,0,1.14061,0,0,2.12196e-314
23,0.76,0.689812,250,0,12.589,2,11,3.91886,3.50868,2.48447,0,10.4313,1.02252,1.2835,50,9,14.9956,18.823,10.7324,3.19,0.641825,1,1.89293,1.09545,2.75434,0.983142,1.8065,1.14061,1.44114,1,2.12196e-314
24,0.76,0.689812,250,0,12.589,2,11,5.34415,3.50868,8.59233,0,10.4313,1.02252,1.2835,50,10,14.9956,18.823,10.7324,3.19,0.641825,1,1.89293,1.09545,2.75434,0.983142,1.8065,1.14061,1.44114,1,2.12196e-314
25,0.76,0.689812,250,0,12.589,2,11,5.34415,3.50868,8.59233,0,10.4313,1.02252,1.2835,50,10,51.8611,65.0976,14.6359,4.3502,0.641825,1,1.89293,1.09545,2.75434,0.983142,1.8065,1.14061,1.44114,1,2.12196e-314
26,0.76,0.689812,250,0,12.589,2,11,5.34415,3.50868,8.59233,0,10.4313,1.02252,1.2835,50,10,51.8611,65.0976,14.6359,4.3502,0.626711,1,1.89293,1.09545,2.75434,0.983142,1.8065,1.14061,1.44114,1,2.12196e-314
27,0.76,0.689812,250,0,12.589,2,11,5.34415,3.50868,8.59233,0,10.4313,1.02252,1.2835,50,10,51.8611,65.0976,14.6359,4.3502,0.626711,1,1.89293,1.09545,2.75434,0.983142,1.8065,1.14061,1.44114,0,2.12196e-314
28,0.76,0.689812,250,0,12.589,2,11,5.34415,3.50868,8.59233,0,10.4313,1.02252,1.2835,50,10,51.8611,65.0976,14.6359,4.3502,0.626711,1,1.89293,1.09545,2.75434,4.50868,0,1.14061,0,0,2.12196e-314
29,0.76,0.689812,250,0,12.589,2,11,5.34415,3.50868,8.59233,0,10.4313,1.02252,1.2835,50,10,51.8611,65.0976,14.6359,4.3502,0.626711,1,1.89293,1.09545,2.75434,0.983142,1.8065,1.14061,1.44114,1,2.12196e-314
30,0.76,0.689812,250,0,12.589,2,11,5.1289,3.50868,7.28945,0,10.4313,1.02252,1.2835,50,11,51.8611,65.0976,14.6359,4.3502,0.626711,0,1.89293,1.09545,2.75434,0.983142,1.8065,1.14061,1.44114,1,2.12196e-314
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.78,0.689812,250,0,12.589,2,20,3,3.61942,0.880189,0,10.3783,1.02372,1.29861,50,11,51.8611,65.0976,14.6359,4.3502,0.626711,0,0,0,0,0,0,0,0,0,0
5,0.78,0.689812,250,0,12.589,2,20,3,3.61942,0.880189,0,10.3783,1.02372,1.29861,50,0,5.09011,6.45693,8.43024,2.49931,0,1,0,0,0,0,0,0,0,0,0
6,0.78,0.689812,250,0,12.589,2,23,3,3.61942,0.880189,0,10.3783,1.02372,1.29861,50,1,5.09011,6.45693,8.43024,2.49931,3.5222,1,0,0,0,0,0,0,0,0,0
7,0.78,0.689812,250,0,12.589,2,24,3,3.61942,0.880189,0,10.3783,1.02372,1.29861,50,2,5.09011,6.45693,8.43024,2.49931,4.42371,1,0,0,0,0,0,0,0,0,0
8,0.78,0.689812,250,0,12.589,2,25,3,3.61942,0.880189,0,10.3783,1.02372,1.29861,50,3,5.09011,6.45693,8.43024,2.49931,5.67796,1,0,0,0,0,0,0,0,0,0
9,0.78,0.689812,250,0,12.589,2,26,3,3.61942,0.880189,0,10.3783,1.02372,1.29861,50,4,5.09011,6.45693,8.43024,2.49931,7.36679,1,0,0,0,0,0,0,0,0,0
10,0.78,0.689812,250,0,12.589,2,27,3,3.61942,0.880189,0,10.3783,1.02372,1.29861,50,5,5.09011,6.45693,8.43024,2.49931,9.30493,1,0,0,0,0,0,0,0,0,0
11,0.78,0.689812,250,0,12.589,2,28,3,3.61942,0.880189,0,10.3783,1.02372,1.29861,50,6,5.09011,6.45693,8.43024,2.49931,10.3269,1,0,0,0,0,0,0,0,0,0
12,0.78,0.689812,250,0,12.589,2,29,3,3.61942,0.880189,0,10.3783,1.02372,1.29861,50,7,5.09011,6.45693,8.43024,2.49931,8.102,1,0,0,0,0,0,0,0,0,0
13,0.78,0.689812,250,0,12.589,2,30,3,3.61942,0.880189,0,10.3783,1.02372,1.29861,50,8,5.09011,6.45693,8.43024,2.49931,2.5346,1,0,0,0,0,0,0,0,0,0
14,0.78,0.689812,250,0,12.589,2,30,3,3.61942,0.880189,0,10.3783,1.02372,1.29861,50,8,5.09011,6.45693,8.43024,2.49931,-0.0867474,1,0,0,0,0,0,0,0,0,0
15,0.78,0.689812,250,0,12.589,2,30,3,3.61942,0.880189,0,10.3783,1.02372,1.29861,50,8,5.09011,6.45693,8.43024,2.49931,-0.0867474,1,1.89293,1.09545,2.80971,0,0,0,6.95322e-310,0,2.12196e-314
16,0.78,0.689812,250,0,12.589,2,30,3,3.61942,0.880189,0,10.3783,1.02372,1.29861,50,8,5.09011,6.45693,8.43024,2.49931,-0.0867474,1,1.89293,1.09545,2.80971,4.61942,0,0,0,0,2.12196e-314
17,0.78,0.689812,250,0,12.589,2,30,3,3.61942,0.880189,0,10.3783,1.02372,1.29861,50,8,5.09011,6.45693,8.43024,2.49931,-0.0867474,1,1.89293,1.09545,2.80971,0.975065,1.84877,1.17466,1.46042,1,2.12196e-314
18,0.78,0.689812,250,0,12.589,2,30,3.85475,3.61942,2.39924,0,10.3783,1.02372,1.29861,50,9,5.09011,6.45693,8.43024,2.49931,-0.0867474,1,1.89293,1.09545,2.80971,0.975065,1.84877,1.17466,1.46042,1,2.12196e-314
19,0.78,0.689812,250,0,12.589,2,30,3.85475,3.61942,2.39924,0,10.3783,1.02372,1.29861,50,9,13.8747,17.6004,10.8321,3.2114,-0.0867474,1,1.89293,1.09545,2.80971,0.975065,1.84877,1.17466,1.46042,1,2.12196e-314
20,0.78,0.689812,250,0,12.589,2,11,3.85475,3.61942,2.39924,0,10.3783,1.02372,1.29861,50,9,13.8747,17.6004,10.8321,3.2114,0.645769,1,1.89293,1.09545,2.80971,0.975065,1.84877,1.17466,1.46042,1,2.12196e-314
21,0.78,0.689812,250,0,12.589,2,11,3.85475,3.61942,2.39924,0,10.3783,1.02372,1.29861,50,9,13.8747,17.6004,10.8321,3.2114,0.645769,1,1.89293,1.09545,2.80971,0.975065,1.84877,1.17466,1.46042,0,2.12196e-314
22,0.78,0.689812,250,0,12.589,2,11,3.85475,3.61942,2.39924,0,10.3783,1.02372,1.29861,50,9,13.8747,17.6004,10.8321,3.2114,0.645769,1,1.89293,1.09545,2.80971,4.61942,0,1.17466,0,0,2.12196e-314
23,0.78,0.689812,250,0,12.589,2,11,3.85475,3.61942,2.39924,0,10.3783,1.02372,1.29861,50,9,13.8747,17.6004,10.8321,3.2114,0.645769,1,1.89293,1.09545,2.80971,0.975065,1.84877,1.17466,1.46042,1,2.12196e-314
24,0.78,0.689812,250,0,12.589,2,11,5.32273,3.61942,8.72224,0,10.3783,1.02372,1.29861,50,10,13.8747,17.6004,10.8321,3.2114,0.645769,1,1.89293,1.09545,2.80971,0.975065,1.84877,1.17466,1.46042,1,2.12196e-314
25,0.78,0.689812,250,0,12.589,2,11,5.32273,3.61942,8.72224,0,10.3783,1.02372,1.29861,50,10,50.4405,63.985,14.9573,4.43438,0.645769,1,1.89293,1.09545,2.80971,0.975065,1.84877,1.17466,1.46042,1,2.12196e-314
26,0.78,0.689812,250,0,12.589,2,11,5.32273,3.61942,8.72224,0,10.3783,1.02372,1.29861,50,10,50.4405,63.985,14.9573,4.43438,0.639524,1,1.89293,1.09545,2.80971,0.975065,1.84877,1.17466,1.46042,1,2.12196e-314
27,0.78,0.689812,250,0,12.589,2,11,5.32273,3.61942,8.72224,0,10.3783,1.02372,1.29861,50,10,50.4405,63.985,14.9573,4.43438,0.639524,1,1.89293,1.09545,2.80971,0.975065,1.84877,1.17466,1.46042,0,2.12196e-314
28,0.78,0.689812,250,0,12.589,2,11,5.32273,3.61942,8.72224,0,10.3783,1.02372,1.29861,50,10,50.4405,63.985,14.9573,4.43438,0.639524,1,1.89293,1.09545,2.80971,4.61942,0,1.17466,0,0,2.12196e-314
29,0.78,0.689812,250,0,12.589,2,11,5.32273,3.61942,8.72224,0,10.3783,1.02372,1.29861,50,10,50.4405,63.985,14.9573,4.43438,0.639524,1,1.89293,1.09545,2.80971,0.975065,1.84877,1.17466,1.46042,1,2.12196e-314
30,0.78,0.689812,250,0,12.589,2,11,5.05051,3.61942,7.07023,0,10.3783,1.02372,1.29861,50,11,50.4405,63.985,14.9573,4.43438,0.639524,1,1.89293,1.09545,2.80971,0.975065,1.84877,1.17466,1.46042,1,2.12196e-314
31,0.78,0.689812,250,0,12.589,2,11,5.05051,3.61942,7.07023,0,10.3783,1.02372,1.29861,50,11,40.887,51.8661,14.1924,4.2076,0.639524,1,1.89293,1.09545,2.80971,0.975065,1.84877,1.17466,1.46042,1,2.12196e-314
32,0.78,0.689812,250,0,12.589,2,11,5.05051,3.61942,7.07023,0,10.3783,1.02372,1.29861,50,11,40.887,51.8661,14.1924,4.2076,0.647062,1,1.89293,1.09545,2.80971,0.975065,1.84877,1.17466,1.46042,1,2.12196e-314
33,0.78,0.689812,250,0,12.589,2,11,5.05051,3.61942,7.07023,0,10.3783,1.02372,1.29861,50,11,40.887,51.8661,14.1924,4.2076,0.647062,1,1.89293,1.09545,2.80971,0.975065,1.84877,1.17466,1.46042,0,2.12196e-314
34,0.78,0.689812,250,0,12.589,2,11,5.05051,3.61942,7.07023,0,10.3783,1.02372,1.29861,50,11,40.887,51.8661,14.1924,4.2076,0.647062,1,1.89293,1.09545,2.80971,4.61942,0,1.17466,0,0,2.12196e-314
35,0.78,0.689812,250,0,12.589,2,11,5.05051,3.61942,7.07023,0,10.3783,1.02372,1.29861,50,11,40.887,51.8661,14.1924,4.2076,0.647062,1,1.89293,1.09545,2.80971,0.975065,1.84877,1.17466,1.46042,1,2.12196e-314
36,0.78,0.689812,250,0,12.589,2,11,5.08796,3.61942,7.28222,0,10.3783,1.02372,1.29861,50,12,40.887,51.8661,14.1924,4.2076,0.647062,0,1.89293,1.09545,2.80971,0.975065,1.84877,1.17466,1.46042,1,2.12196e-314
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.8,0.689812,250,0,12.589,2,20,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,12,40.887,51.8661,14.1924,4.2076,0.647062,0,0,0,0,0,0,0,0,0,0
5,0.8,0.689812,250,0,12.589,2,20,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,0,5.03003,6.44917,8.64454,2.55674,0,1,0,0,0,0,0,0,0,0,0
6,0.8,0.689812,250,0,12.589,2,23,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,1,5.03003,6.44917,8.64454,2.55674,-17.8787,1,0,0,0,0,0,0,0,0,0
7,0.8,0.689812,250,0,12.589,2,24,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,2,5.03003,6.44917,8.64454,2.55674,-6.2925,1,0,0,0,0,0,0,0,0,0
8,0.8,0.689812,250,0,12.589,2,25,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,3,5.03003,6.44917,8.64454,2.55674,-3.73174,1,0,0,0,0,0,0,0,0,0
9,0.8,0.689812,250,0,12.589,2,26,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,4,5.03003,6.44917,8.64454,2.55674,-2.55155,1,0,0,0,0,0,0,0,0,0
10,0.8,0.689812,250,0,12.589,2,27,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,5,5.03003,6.44917,8.64454,2.55674,-1.81607,1,0,0,0,0,0,0,0,0,0
11,0.8,0.689812,250,0,12.589,2,28,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,6,5.03003,6.44917,8.64454,2.55674,-1.25529,1,0,0,0,0,0,0,0,0,0
12,0.8,0.689812,250,0,12.589,2,29,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,7,5.03003,6.44917,8.64454,2.55674,-0.757105,1,0,0,0,0,0,0,0,0,0
13,0.8,0.689812,250,0,12.589,2,30,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,8,5.03003,6.44917,8.64454,2.55674,-0.266952,1,0,0,0,0,0,0,0,0,0
14,0.8,0.689812,250,0,12.589,2,31,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,9,5.03003,6.44917,8.64454,2.55674,0.234961,1,0,0,0,0,0,0,0,0,0
15,0.8,0.689812,250,0,12.589,2,32,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,10,5.03003,6.44917,8.64454,2.55674,0.734643,1,0,0,0,0,0,0,0,0,0
16,0.8,0.689812,250,0,12.589,2,33,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,11,5.03003,6.44917,8.64454,2.55674,1.18604,1,0,0,0,0,0,0,0,0,0
17,0.8,0.689812,250,0,12.589,2,34,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,12,5.03003,6.44917,8.64454,2.55674,1.53022,1,0,0,0,0,0,0,0,0,0
18,0.8,0.689812,250,0,12.589,2,35,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,13,5.03003,6.44917,8.64454,2.55674,1.72943,1,0,0,0,0,0,0,0,0,0
19,0.8,0.689812,250,0,12.589,2,36,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,14,5.03003,6.44917,8.64454,2.55674,1.78816,1,0,0,0,0,0,0,0,0,0
20,0.8,0.689812,250,0,12.589,2,37,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,15,5.03003,6.44917,8.64454,2.55674,1.74345,1,0,0,0,0,0,0,0,0,0
21,0.8,0.689812,250,0,12.589,2,38,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,16,5.03003,6.44917,8.64454,2.55674,1.64022,1,0,0,0,0,0,0,0,0,0
22,0.8,0.689812,250,0,12.589,2,39,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,17,5.03003,6.44917,8.64454,2.55674,1.51435,1,0,0,0,0,0,0,0,0,0
23,0.8,0.689812,250,0,12.589,2,40,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,18,5.03003,6.44917,8.64454,2.55674,1.38852,1,0,0,0,0,0,0,0,0,0
24,0.8,0.689812,250,0,12.589,2,23,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,18,5.03003,6.44917,8.64454,2.55674,0.274858,1,0,0,0,0,0,0,0,0,0
25,0.8,0.689812,250,0,12.589,2,23,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,18,5.03003,6.44917,8.64454,2.55674,0.274858,1,1.89293,1.09545,2.86624,0,0,0,6.95322e-310,0,2.12196e-314
26,0.8,0.689812,250,0,12.589,2,23,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,18,5.03003,6.44917,8.64454,2.55674,0.274858,1,1.89293,1.09545,2.86624,4.73248,0,0,0,0,2.12196e-314
27,0.8,0.689812,250,0,12.589,2,23,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,18,5.03003,6.44917,8.64454,2.55674,0.274858,1,1.89293,1.09545,2.86624,0.998929,1.85854,1.20851,1.47963,1,2.12196e-314
28,0.8,0.689812,250,0,12.589,2,23,3.85424,3.73248,2.47289,0,10.322,1.02495,1.31412,50,19,5.03003,6.44917,8.64454,2.55674,0.274858,1,1.89293,1.09545,2.86624,0.998929,1.85854,1.20851,1.47963,1,2.12196e-314
29,0.8,0.689812,250,0,12.589,2,23,3.85424,3.73248,2.47289,0,10.322,1.02495,1.31412,50,19,13.7038,17.5701,11.1061,3.28476,0.274858,1,1.89293,1.09545,2.86624,0.998929,1.85854,1.20851,1.47963,1,2.12196e-314
30,0.8,0.689812,250,0,12.589,2,11,3.85424,3.73248,2.47289,0,10.322,1.02495,1.31412,50,19,13.7038,17.5701,11.1061,3.28476,0.650649,1,1.89293,1.09545,2.86624,0.998929,1.85854,1.20851,1.47963,1,2.12196e-314
31,0.8,0.689812,250,0,12.589,2,11,3.85424,3.73248,2.47289,0,10.322,1.02495,1.31412,50,19,13.7038,17.5701,11.1061,3.28476,0.650649,1,1.89293,1.09545,2.86624,0.998929,1.85854,1.20851,1.47963,0,2.12196e-314
32,0.8,0.689812,250,0,12.589,2,11,3.85424,3.73248,2.47289,0,10.322,1.02495,1.31412,50,19,13.7038,17.5701,11.1061,3.28476,0.650649,1,1.89293,1.09545,2.86624,4.73248,0,1.20851,0,0,2.12196e-314
33,0.8,0.689812,250,0,12.589,2,11,3.85424,3.73248,2.47289,0,10.322,1.02495,1.31412,50,19,13.7038,17.5701,11.1061,3.28476,0.650649,1,1.89293,1.09545,2.86624,0.998929,1.85854,1.20851,1.47963,1,2.12196e-314
34,0.8,0.689812,250,0,12.589,2,11,5.28699,3.73248,8.75553,0,10.322,1.02495,1.31412,50,20,13.7038,17.5701,11.1061,3.28476,0.650649,1,1.89293,1.09545,2.86624,0.998929,1.85854,1.20851,1.47963,1,2.12196e-314
35,0.8,0.689812,250,0,12.589,2,11,5.28699,3.73248,8.75553,0,10.322,1.02495,1.31412,50,20,48.5199,62.2088,15.2345,4.50581,0.650649,1,1.89293,1.09545,2.86624,0.998929,1.85854,1.20851,1.47963,1,2.12196e-314
36,0.8,0.689812,250,0,12.589,2,11,5.28699,3.73248,8.75553,0,10.322,1.02495,1.31412,50,20,48.5199,62.2088,15.2345,4.50581,0.654091,1,1.89293,1.09545,2.86624,0.998929,1.85854,1.20851,1.47963,1,2.12196e-314
37,0.8,0.689812,250,0,12.589,2,11,5.28699,3.73248,8.75553,0,10.322,1.02495,1.31412,50,20,48.5199,62.2088,15.2345,4.50581,0.654091,1,1.89293,1.09545,2.86624,0.998929,1.85854,1.20851,1.47963,0,2.12196e-314
38,0.8,0.689812,250,0,12.589,2,11,5.28699,3.73248,8.75553,0,10.322,1.02495,1.31412,50,20,48.5199,62.2088,15.2345,4.50581,0.654091,1,1.89293,1.09545,2.86624,4.73248,0,1.20851,0,0,2.12196e-314
39,0.8,0.689812,250,0,12.589,2,11,5.28699,3.73248,8.75553,0,10.322,1.02495,1.31412,50,20,48.5199,62.2088,15.2345,4.50581,0.654091,1,1.89293,1.09545,2.86624,0.998929,1.85854,1.20851,1.47963,1,2.12196e-314
40,0.8,0.689812,250,0,12.589,2,11,4.96779,3.73248,6.82501,0,10.322,1.02495,1.31412,50,21,48.5199,62.2088,15.2345,4.50581,0.654091,1,1.89293,1.09545,2.86624,0.998929,1.85854,1.20851,1.47963,1,2.12196e-314
41,0.8,0.689812,250,0,12.589,2,11,4.96779,3.73248,6.82501,0,10.322,1.02495,1.31412,50,21,37.8217,48.4923,14.3148,4.23378,0.654091,1,1.89293,1.09545,2.86624,0.998929,1.85854,1.20851,1.47963,1,2.12196e-314
42,0.8,0.689812,250,0,12.589,2,11,4.96779,3.73248,6.82501,0,10.322,1.02495,1.31412,50,21,37.8217,48.4923,14.3148,4.23378,0.65947,1,1.89293,1.09545,2.86624,0.998929,1.85854,1.20851,1.47963,1,2.12196e-314
43,0.8,0.689812,250,0,12.589,2,11,4.96779,3.73248,6.82501,0,10.322,1.02495,1.31412,50,21,37.8217,48.4923,14.3148,4.23378,0.65947,1,1.89293,1.09545,2.86624,0.998929,1.85854,1.20851,1.47963,0,2.12196e-314
44,0.8,0.689812,250,0,12.589,2,11,4.96779,3.73248,6.82501,0,10.322,1.02495,1.31412,50,21,37.8217,48.4923,14.3148,4.23378,0.65947,1,1.89293,1.09545,2.86624,4.73248,0,1.20851,0,0,2.12196e-314
45,0.8,0.689812,250,0,12.589,2,11,4.96779,3.73248,6.82501,0,10.322,1.02495,1.31412,50,21,37.8217,48.4923,14.3148,4.23378,0.65947,1,1.89293,1.09545,2.86624,0.998929,1.85854,1.20851,1.47963,1,2.12196e-314
46,0.8,0.689812,250,0,12.589,2,11,5.02827,3.73248,7.16348,0,10.322,1.02495,1.31412,50,22,37.8217,48.4923,14.3148,4.23378,0.65947,0,1.89293,1.09545,2.86624,0.998929,1.85854,1.20851,1.47963,1,2.12196e-314
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.82,0.689812,250,0,12.589,2,20,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,22,37.8217,48.4923,14.3148,4.23378,0.65947,0,0,0,0,0,0,0,0,0,0
5,0.82,0.689812,250,0,12.589,2,20,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,0,4.96989,6.44123,8.85889,2.61431,0,1,0,0,0,0,0,0,0,0,0
6,0.82,0.689812,250,0,12.589,2,23,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,1,4.96989,6.44123,8.85889,2.61431,-2.53571,1,0,0,0,0,0,0,0,0,0
7,0.82,0.689812,250,0,12.589,2,24,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,2,4.96989,6.44123,8.85889,2.61431,-1.87564,1,0,0,0,0,0,0,0,0,0
8,0.82,0.689812,250,0,12.589,2,25,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,3,4.96989,6.44123,8.85889,2.61431,-1.45558,1,0,0,0,0,0,0,0,0,0
9,0.82,0.689812,250,0,12.589,2,26,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,4,4.96989,6.44123,8.85889,2.61431,-1.14763,1,0,0,0,0,0,0,0,0,0
10,0.82,0.689812,250,0,12.589,2,27,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,5,4.96989,6.44123,8.85889,2.61431,-0.893518,1,0,0,0,0,0,0,0,0,0
11,0.82,0.689812,250,0,12.589,2,28,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,6,4.96989,6.44123,8.85889,2.61431,-0.661041,1,0,0,0,0,0,0,0,0,0
12,0.82,0.689812,250,0,12.589,2,29,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,7,4.96989,6.44123,8.85889,2.61431,-0.430055,1,0,0,0,0,0,0,0,0,0
13,0.82,0.689812,250,0,12.589,2,30,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,8,4.96989,6.44123,8.85889,2.61431,-0.18832,1,0,0,0,0,0,0,0,0,0
14,0.82,0.689812,250,0,12.589,2,31,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,9,4.96989,6.44123,8.85889,2.61431,0.0681197,1,0,0,0,0,0,0,0,0,0
15,0.82,0.689812,250,0,12.589,2,32,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,10,4.96989,6.44123,8.85889,2.61431,0.332588,1,0,0,0,0,0,0,0,0,0
16,0.82,0.689812,250,0,12.589,2,33,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,11,4.96989,6.44123,8.85889,2.61431,0.586846,1,0,0,0,0,0,0,0,0,0
17,0.82,0.689812,250,0,12.589,2,34,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,12,4.96989,6.44123,8.85889,2.61431,0.805648,1,0,0,0,0,0,0,0,0,0
18,0.82,0.689812,250,0,12.589,2,35,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,13,4.96989,6.44123,8.85889,2.61431,0.967262,1,0,0,0,0,0,0,0,0,0
19,0.82,0.689812,250,0,12.589,2,36,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,14,4.96989,6.44123,8.85889,2.61431,1.06354,1,0,0,0,0,0,0,0,0,0
20,0.82,0.689812,250,0,12.589,2,20,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,14,4.96989,6.44123,8.85889,2.61431,0.383656,1,0,0,0,0,0,0,0,0,0
21,0.82,0.689812,250,0,12.589,2,20,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,14,4.96989,6.44123,8.85889,2.61431,0.383656,1,1.89293,1.09545,2.92395,0,0,0,6.95322e-310,0,2.12196e-314
22,0.82,0.689812,250,0,12.589,2,20,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,14,4.96989,6.44123,8.85889,2.61431,0.383656,1,1.89293,1.09545,2.92395,4.8479,0,0,0,0,2.12196e-314
23,0.82,0.689812,250,0,12.589,2,20,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,14,4.96989,6.44123,8.85889,2.61431,0.383656,1,1.89293,1.09545,2.92395,0.990706,1.90072,1.24246,1.4984,1,2.12196e-314
24,0.82,0.689812,250,0,12.589,2,20,3.96133,3.8479,2.84473,0,10.2627,1.02622,1.33003,50,15,4.96989,6.44123,8.85889,2.61431,0.383656,1,1.89293,1.09545,2.92395,0.990706,1.90072,1.24246,1.4984,1,2.12196e-314
25,0.82,0.689812,250,0,12.589,2,20,3.96133,3.8479,2.84473,0,10.2627,1.02622,1.33003,50,15,15.1087,19.5816,11.6977,3.45205,0.383656,1,1.89293,1.09545,2.92395,0.990706,1.90072,1.24246,1.4984,1,2.12196e-314
26,0.82,0.689812,250,0,12.589,2,11,3.96133,3.8479,2.84473,0,10.2627,1.02622,1.33003,50,15,15.1087,19.5816,11.6977,3.45205,0.658191,1,1.89293,1.09545,2.92395,0.990706,1.90072,1.24246,1.4984,1,2.12196e-314
